연도,주차,연령대,의사환자 분율,입원환자 수,인플루엔자 검출률,예방접종률,응급실 인플루엔자 환자,아형
2022,13,연령미상,,,,,0.0,A(H1N1)pdm09
2022,14,0-6세,,,0.0,,,A(H1N1)pdm09
2022,14,0세,3.6,0.0,,,0.0,A(H1N1)pdm09
2022,14,1-6세,6.1,0.0,,,1.0,A(H1N1)pdm09
2022,14,13-18세,3.5,0.0,0.0,,3.0,A(H1N1)pdm09
2022,14,19-49세,3.3,0.0,0.0,,11.0,A(H1N1)pdm09
2022,14,50-64세,4.1,1.0,0.0,,5.0,A(H1N1)pdm09
2022,14,65-69세,,,,74.1,,A(H1N1)pdm09
2022,14,65세 이상,,,,80.5,,A(H1N1)pdm09
2022,14,65세이상,2.7,4.0,0.0,,7.0,A(H1N1)pdm09
2022,14,7-12세,4.9,1.0,0.0,,2.0,A(H1N1)pdm09
2022,14,70-74세,,,,83.7,,A(H1N1)pdm09
2022,14,75세 이상,,,,83.7,,A(H1N1)pdm09
2022,14,연령미상,,,,,0.0,A(H1N1)pdm09
2022,15,0-6세,,,0.0,,,A(H1N1)pdm09
2022,15,0세,2.4,0.0,,,0.0,A(H1N1)pdm09
2022,15,1-6세,5.9,0.0,,,3.0,A(H1N1)pdm09
2022,15,13-18세,2.7,0.0,0.0,,0.0,A(H1N1)pdm09
2022,15,19-49세,2.9,0.0,0.0,,4.0,A(H1N1)pdm09
2022,15,50-64세,2.7,0.0,0.0,,7.0,A(H1N1)pdm09
2022,15,65-69세,,,,74.1,,A(H1N1)pdm09
2022,15,65세 이상,,,,80.5,,A(H1N1)pdm09
2022,15,65세이상,0.9,3.0,0.0,,4.0,A(H1N1)pdm09
2022,15,7-12세,5.7,0.0,0.0,,0.0,A(H1N1)pdm09
2022,15,70-74세,,,,83.7,,A(H1N1)pdm09
2022,15,75세 이상,,,,83.7,,A(H1N1)pdm09
2022,15,연령미상,,,,,0.0,A(H1N1)pdm09
2022,16,0-6세,,,0.0,,,A(H1N1)pdm09
2022,16,0세,1.7,0.0,,,1.0,A(H1N1)pdm09
2022,16,1-6세,4.8,0.0,,,4.0,A(H1N1)pdm09
2022,16,13-18세,2.5,0.0,0.0,,2.0,A(H1N1)pdm09
2022,16,19-49세,3.4,0.0,0.0,,5.0,A(H1N1)pdm09
2022,16,50-64세,2.6,0.0,0.0,,4.0,A(H1N1)pdm09
2022,16,65-69세,,,,74.1,,A(H1N1)pdm09
2022,16,65세 이상,,,,80.5,,A(H1N1)pdm09
2022,16,65세이상,1.1,3.0,0.0,,4.0,A(H1N1)pdm09
2022,16,7-12세,5.9,0.0,0.0,,2.0,A(H1N1)pdm09
2022,16,70-74세,,,,83.7,,A(H1N1)pdm09
2022,16,75세 이상,,,,83.7,,A(H1N1)pdm09
2022,16,연령미상,,,,,0.0,A(H1N1)pdm09
2022,17,0-6세,,,0.0,,,A(H1N1)pdm09
2022,17,0세,1.8,0.0,,,1.0,A(H1N1)pdm09
2022,17,1-6세,4.0,0.0,,,2.0,A(H1N1)pdm09
2022,17,13-18세,2.1,0.0,0.0,,1.0,A(H1N1)pdm09
2022,17,19-49세,3.4,0.0,0.0,,2.0,A(H1N1)pdm09
2022,17,50-64세,2.4,0.0,0.0,,2.0,A(H1N1)pdm09
2022,17,65-69세,,,,74.2,,A(H1N1)pdm09
2022,17,65세 이상,,,,80.5,,A(H1N1)pdm09
2022,17,65세이상,1.1,0.0,0.0,,4.0,A(H1N1)pdm09
2022,17,7-12세,4.7,0.0,0.0,,1.0,A(H1N1)pdm09
2022,17,70-74세,,,,83.7,,A(H1N1)pdm09
2022,17,75세 이상,,,,83.7,,A(H1N1)pdm09
2022,17,연령미상,,,,,0.0,A(H1N1)pdm09
2022,18,0-6세,,,0.0,,,A(H3N2)
2022,18,0세,1.0,0.0,,,1.0,A(H3N2)
2022,18,1-6세,2.0,0.0,,,1.0,A(H3N2)
2022,18,13-18세,1.8,0.0,0.0,,0.0,A(H3N2)
2022,18,19-49세,2.5,0.0,11.1,,1.0,A(H3N2)
2022,18,50-64세,2.0,2.0,0.0,,0.0,A(H3N2)
2022,18,65-69세,,,,74.2,,A(H3N2)
2022,18,65세 이상,,,,80.5,,A(H3N2)
2022,18,65세이상,1.1,1.0,0.0,,3.0,A(H3N2)
2022,18,7-12세,2.7,0.0,0.0,,0.0,A(H3N2)
2022,18,70-74세,,,,83.7,,A(H3N2)
2022,18,75세 이상,,,,83.7,,A(H3N2)
2022,18,연령미상,,,,,0.0,A(H3N2)
2022,19,0-6세,,,0.0,,,A(H1N1)pdm09
2022,19,0세,1.6,0.0,,,0.0,A(H1N1)pdm09
2022,19,1-6세,2.4,0.0,,,0.0,A(H1N1)pdm09
2022,19,13-18세,2.0,0.0,,,1.0,A(H1N1)pdm09
2022,19,19-49세,2.5,0.0,0.0,,3.0,A(H1N1)pdm09
2022,19,50-64세,2.4,0.0,0.0,,1.0,A(H1N1)pdm09
2022,19,65세이상,0.9,2.0,0.0,,3.0,A(H1N1)pdm09
2022,19,7-12세,2.4,0.0,0.0,,2.0,A(H1N1)pdm09
2022,19,연령미상,,,,,0.0,A(H1N1)pdm09
2022,20,0-6세,,,0.0,,,A(H1N1)pdm09
2022,20,0세,1.8,0.0,,,0.0,A(H1N1)pdm09
2022,20,1-6세,2.9,0.0,,,2.0,A(H1N1)pdm09
2022,20,13-18세,1.0,0.0,0.0,,0.0,A(H1N1)pdm09
2022,20,19-49세,2.1,0.0,0.0,,5.0,A(H1N1)pdm09
2022,20,50-64세,1.9,0.0,0.0,,3.0,A(H1N1)pdm09
2022,20,65세이상,0.8,2.0,0.0,,6.0,A(H1N1)pdm09
2022,20,7-12세,2.5,0.0,0.0,,2.0,A(H1N1)pdm09
2022,20,연령미상,,,,,0.0,A(H1N1)pdm09
2022,21,0-6세,,,0.0,,,A(H1N1)pdm09
2022,21,0세,1.2,0.0,,,1.0,A(H1N1)pdm09
2022,21,1-6세,2.4,0.0,,,1.0,A(H1N1)pdm09
2022,21,13-18세,1.2,0.0,0.0,,0.0,A(H1N1)pdm09
2022,21,19-49세,3.0,1.0,0.0,,1.0,A(H1N1)pdm09
2022,21,50-64세,1.8,1.0,0.0,,4.0,A(H1N1)pdm09
2022,21,65세이상,0.8,2.0,0.0,,4.0,A(H1N1)pdm09
2022,21,7-12세,1.5,0.0,0.0,,0.0,A(H1N1)pdm09
2022,21,연령미상,,,,,0.0,A(H1N1)pdm09
2022,22,0-6세,,,0.0,,,A(H1N1)pdm09
2022,22,0세,0.3,0.0,,,0.0,A(H1N1)pdm09
2022,22,1-6세,3.7,0.0,,,2.0,A(H1N1)pdm09
2022,22,13-18세,1.9,0.0,0.0,,1.0,A(H1N1)pdm09
2022,22,19-49세,2.5,0.0,0.0,,2.0,A(H1N1)pdm09
2022,22,50-64세,1.8,0.0,0.0,,0.0,A(H1N1)pdm09
2022,22,65세이상,0.6,1.0,0.0,,2.0,A(H1N1)pdm09
2022,22,7-12세,1.9,0.0,0.0,,0.0,A(H1N1)pdm09
2022,22,연령미상,,,,,0.0,A(H1N1)pdm09
2022,23,0-6세,,,0.0,,,A(H1N1)pdm09
2022,23,0세,0.6,0.0,,,0.0,A(H1N1)pdm09
2022,23,1-6세,3.2,0.0,,,2.0,A(H1N1)pdm09
2022,23,13-18세,1.9,0.0,0.0,,0.0,A(H1N1)pdm09
2022,23,19-49세,1.5,0.0,0.0,,2.0,A(H1N1)pdm09
2022,23,50-64세,1.4,0.0,0.0,,1.0,A(H1N1)pdm09
2022,23,65세이상,0.5,0.0,0.0,,6.0,A(H1N1)pdm09
2022,23,7-12세,2.6,0.0,0.0,,0.0,A(H1N1)pdm09
2022,23,연령미상,,,,,0.0,A(H1N1)pdm09
2022,24,0-6세,,,0.0,,,A(H1N1)pdm09
2022,24,0세,1.6,0.0,,,0.0,A(H1N1)pdm09
2022,24,1-6세,2.9,0.0,,,0.0,A(H1N1)pdm09
2022,24,13-18세,1.0,1.0,0.0,,2.0,A(H1N1)pdm09
2022,24,19-49세,2.0,1.0,0.0,,3.0,A(H1N1)pdm09
2022,24,50-64세,1.8,0.0,0.0,,2.0,A(H1N1)pdm09
2022,24,65세이상,0.9,0.0,0.0,,3.0,A(H1N1)pdm09
2022,24,7-12세,1.4,0.0,0.0,,0.0,A(H1N1)pdm09
2022,24,연령미상,,,,,0.0,A(H1N1)pdm09
2022,25,0-6세,,,0.0,,,A(H1N1)pdm09
2022,25,0세,0.0,0.0,,,0.0,A(H1N1)pdm09
2022,25,1-6세,3.6,0.0,,,0.0,A(H1N1)pdm09
2022,25,13-18세,1.3,0.0,0.0,,0.0,A(H1N1)pdm09
2022,25,19-49세,2.3,0.0,0.0,,0.0,A(H1N1)pdm09
2022,25,50-64세,2.4,0.0,0.0,,1.0,A(H1N1)pdm09
2022,25,65세이상,1.1,1.0,0.0,,3.0,A(H1N1)pdm09
2022,25,7-12세,0.6,0.0,0.0,,1.0,A(H1N1)pdm09
2022,25,연령미상,,,,,0.0,A(H1N1)pdm09
2022,26,0-6세,,,0.0,,,A(H1N1)pdm09
2022,26,0세,1.8,0.0,,,0.0,A(H1N1)pdm09
2022,26,1-6세,4.0,0.0,,,1.0,A(H1N1)pdm09
2022,26,13-18세,0.8,0.0,0.0,,3.0,A(H1N1)pdm09
2022,26,19-49세,2.2,1.0,0.0,,2.0,A(H1N1)pdm09
2022,26,50-64세,1.7,0.0,0.0,,1.0,A(H1N1)pdm09
2022,26,65세이상,1.1,2.0,0.0,,5.0,A(H1N1)pdm09
2022,26,7-12세,2.1,0.0,0.0,,0.0,A(H1N1)pdm09
2022,26,연령미상,,,,,0.0,A(H1N1)pdm09
2022,27,0-6세,,,0.0,,,A(H1N1)pdm09
2022,27,0세,1.7,0.0,,,0.0,A(H1N1)pdm09
2022,27,1-6세,4.8,0.0,,,1.0,A(H1N1)pdm09
2022,27,13-18세,1.9,0.0,0.0,,3.0,A(H1N1)pdm09
2022,27,19-49세,2.9,1.0,0.0,,2.0,A(H1N1)pdm09
2022,27,50-64세,2.1,0.0,0.0,,1.0,A(H1N1)pdm09
2022,27,65세이상,1.0,1.0,0.0,,3.0,A(H1N1)pdm09
2022,27,7-12세,1.7,0.0,0.0,,0.0,A(H1N1)pdm09
2022,27,연령미상,,,,,0.0,A(H1N1)pdm09
2022,28,0-6세,,,0.0,,,A(H3N2)
2022,28,0세,1.3,0.0,,,0.0,A(H3N2)
2022,28,1-6세,4.3,0.0,,,0.0,A(H3N2)
2022,28,13-18세,2.8,0.0,5.6,,0.0,A(H3N2)
2022,28,19-49세,3.3,3.0,8.7,,17.0,A(H3N2)
2022,28,50-64세,2.5,0.0,5.9,,3.0,A(H3N2)
2022,28,65세이상,1.6,0.0,0.0,,2.0,A(H3N2)
2022,28,7-12세,2.5,0.0,5.3,,3.0,A(H3N2)
2022,28,연령미상,,,,,0.0,A(H3N2)
2022,29,0-6세,,,0.0,,,A(H3N2)
2022,29,0세,0.7,0.0,,,1.0,A(H3N2)
2022,29,1-6세,4.4,0.0,,,2.0,A(H3N2)
2022,29,13-18세,5.0,4.0,6.7,,7.0,A(H3N2)
2022,29,19-49세,3.8,8.0,13.0,,53.0,A(H3N2)
2022,29,50-64세,2.7,0.0,0.0,,1.0,A(H3N2)
2022,29,65세이상,1.9,0.0,0.0,,3.0,A(H3N2)
2022,29,7-12세,4.5,0.0,0.0,,0.0,A(H3N2)
2022,29,연령미상,,,,,0.0,A(H3N2)
2022,30,0-6세,,,4.2,,,A(H3N2)
2022,30,0세,3.2,0.0,,,1.0,A(H3N2)
2022,30,1-6세,4.1,2.0,,,4.0,A(H3N2)
2022,30,13-18세,4.0,3.0,15.4,,20.0,A(H3N2)
2022,30,19-49세,4.7,7.0,3.7,,56.0,A(H3N2)
2022,30,50-64세,3.0,1.0,0.0,,2.0,A(H3N2)
2022,30,65세이상,2.0,6.0,0.0,,3.0,A(H3N2)
2022,30,7-12세,4.1,6.0,0.0,,4.0,A(H3N2)
2022,30,연령미상,,,,,0.0,A(H3N2)
2022,31,0-6세,,,1.3,,,A(H3N2)
2022,31,0세,1.9,0.0,,,0.0,A(H3N2)
2022,31,1-6세,3.9,5.0,,,1.0,A(H3N2)
2022,31,13-18세,6.0,4.0,0.0,,13.0,A(H3N2)
2022,31,19-49세,4.8,6.0,4.5,,34.0,A(H3N2)
2022,31,50-64세,3.0,0.0,0.0,,4.0,A(H3N2)
2022,31,65세이상,1.8,3.0,0.0,,5.0,A(H3N2)
2022,31,7-12세,4.8,7.0,0.0,,5.0,A(H3N2)
2022,31,연령미상,,,,,0.0,A(H3N2)
2022,32,0-6세,,,4.4,,,A(H3N2)
2022,32,0세,1.5,0.0,,,1.0,A(H3N2)
2022,32,1-6세,4.2,1.0,,,2.0,A(H3N2)
2022,32,13-18세,6.5,1.0,16.7,,13.0,A(H3N2)
2022,32,19-49세,4.1,4.0,3.6,,30.0,A(H3N2)
2022,32,50-64세,3.7,0.0,0.0,,4.0,A(H3N2)
2022,32,65세이상,1.5,5.0,0.0,,4.0,A(H3N2)
2022,32,7-12세,2.5,5.0,8.3,,3.0,A(H3N2)
2022,32,연령미상,,,,,0.0,A(H3N2)
2022,33,0-6세,,,0.0,,,A(H3N2)
2022,33,0세,1.8,0.0,,,2.0,A(H3N2)
2022,33,1-6세,3.6,2.0,,,1.0,A(H3N2)
2022,33,13-18세,9.2,1.0,10.5,,9.0,A(H3N2)
2022,33,19-49세,4.1,2.0,3.4,,19.0,A(H3N2)
2022,33,50-64세,4.0,6.0,8.3,,3.0,A(H3N2)
2022,33,65세이상,2.0,11.0,0.0,,8.0,A(H3N2)
2022,33,7-12세,4.8,8.0,5.0,,1.0,A(H3N2)
2022,33,연령미상,,,,,0.0,A(H3N2)
2022,34,0-6세,,,1.8,,,A(H3N2)
2022,34,0세,3.0,0.0,,,0.0,A(H3N2)
2022,34,1-6세,4.7,4.0,,,2.0,A(H3N2)
2022,34,13-18세,5.3,2.0,0.0,,11.0,A(H3N2)
2022,34,19-49세,5.7,2.0,0.0,,22.0,A(H3N2)
2022,34,50-64세,3.6,0.0,0.0,,3.0,A(H3N2)
2022,34,65세이상,2.6,5.0,0.0,,6.0,A(H3N2)
2022,34,7-12세,4.5,3.0,0.0,,2.0,A(H3N2)
2022,34,연령미상,,,,,0.0,A(H3N2)
2022,35,0-6세,,,1.3,,,A(H3N2)
2022,35,0세,3.6,1.0,,,0.0,A(H3N2)
2022,35,1-6세,5.9,1.0,,,2.0,A(H3N2)
2022,35,13-18세,5.6,1.0,0.0,,6.0,A(H3N2)
2022,35,19-49세,4.9,1.0,8.7,,15.0,A(H3N2)
2022,35,50-64세,3.3,1.0,0.0,,2.0,A(H3N2)
2022,35,65세이상,2.1,4.0,0.0,,2.0,A(H3N2)
2022,35,7-12세,5.9,3.0,14.3,,1.0,A(H3N2)
2022,35,연령미상,,,,,0.0,A(H3N2)
2022,36,0-6세,,,0.9,,,A(H3N2)
2022,36,0세,4.1,0.0,,,0.0,A(H3N2)
2022,36,1-6세,6.3,2.0,,,1.0,A(H3N2)
2022,36,13-18세,8.5,3.0,6.3,,16.0,A(H3N2)
2022,36,19-49세,5.2,0.0,0.0,,14.0,A(H3N2)
2022,36,50-64세,3.5,2.0,0.0,,1.0,A(H3N2)
2022,36,65세이상,2.1,2.0,0.0,,8.0,A(H3N2)
2022,36,7-12세,5.9,11.0,6.9,,1.0,A(H3N2)
2022,36,연령미상,,,,,0.0,A(H3N2)
2022,37,0-6세,,,0.0,,,A(H3N2)
2022,37,0세,1.2,3.0,,,2.0,A(H3N2)
2022,37,1-6세,6.5,0.0,,,14.0,A(H3N2)
2022,37,13-18세,12.6,3.0,0.0,,40.0,A(H3N2)
2022,37,19-49세,5.2,0.0,6.3,,23.0,A(H3N2)
2022,37,50-64세,3.4,0.0,0.0,,4.0,A(H3N2)
2022,37,65세이상,1.9,3.0,0.0,,5.0,A(H3N2)
2022,37,7-12세,8.4,0.0,6.3,,8.0,A(H3N2)
2022,37,연령미상,,,,,0.0,A(H3N2)
2022,38,0-6세,,,1.1,,,A(H3N2)
2022,38,0세,3.4,2.0,,,3.0,A(H3N2)
2022,38,1-6세,6.0,0.0,,,10.0,A(H3N2)
2022,38,13-18세,8.4,3.0,0.0,,22.0,A(H3N2)
2022,38,19-49세,5.8,3.0,0.0,,18.0,A(H3N2)
2022,38,50-64세,3.4,1.0,0.0,,3.0,A(H3N2)
2022,38,65세이상,2.0,3.0,8.3,,3.0,A(H3N2)
2022,38,7-12세,6.2,1.0,0.0,,5.0,A(H3N2)
2022,38,연령미상,,,,,0.0,A(H3N2)
2022,39,0-6세,,,0.7,,,A(H3N2)
2022,39,0세,2.2,0.0,,,0.0,A(H3N2)
2022,39,1-6세,7.9,1.0,,,12.0,A(H3N2)
2022,39,13-18세,5.4,0.0,0.0,,24.0,A(H3N2)
2022,39,19-49세,5.9,1.0,6.9,,27.0,A(H3N2)
2022,39,50-64세,3.3,1.0,6.3,,8.0,A(H3N2)
2022,39,65-69세,,,,0.0,,A(H3N2)
2022,39,65세 이상,,,,0.0,,A(H3N2)
2022,39,65세이상,1.8,1.0,0.0,,11.0,A(H3N2)
2022,39,7-12세,6.4,2.0,0.0,,0.0,A(H3N2)
2022,39,70-74세,,,,0.0,,A(H3N2)
2022,39,75세 이상,,,,0.0,,A(H3N2)
2022,39,연령미상,,,,,0.0,A(H3N2)
2022,40,0-6세,,,0.6,,,A(H3N2)
2022,40,0세,3.5,0.0,,,1.0,A(H3N2)
2022,40,1-6세,12.1,1.0,,,17.0,A(H3N2)
2022,40,13-18세,6.0,0.0,11.1,,26.0,A(H3N2)
2022,40,19-49세,9.1,1.0,0.0,,26.0,A(H3N2)
2022,40,50-64세,3.9,2.0,0.0,,10.0,A(H3N2)
2022,40,65-69세,,,,0.0,,A(H3N2)
2022,40,65세 이상,,,,0.0,,A(H3N2)
2022,40,65세이상,3.0,8.0,0.0,,13.0,A(H3N2)
2022,40,7-12세,5.2,2.0,0.0,,11.0,A(H3N2)
2022,40,70-74세,,,,0.0,,A(H3N2)
2022,40,75세 이상,,,,0.0,,A(H3N2)
2022,40,연령미상,,,,,0.0,A(H3N2)
2022,41,0-6세,,,0.0,,,A(H3N2)
2022,41,0세,2.6,1.0,,,1.0,A(H3N2)
2022,41,1-6세,10.7,1.0,,,26.0,A(H3N2)
2022,41,13-18세,8.3,2.0,8.3,,49.0,A(H3N2)
2022,41,19-49세,7.5,1.0,4.8,,34.0,A(H3N2)
2022,41,50-64세,5.6,2.0,0.0,,10.0,A(H3N2)
2022,41,65-69세,,,,0.0,,A(H3N2)
2022,41,65세 이상,,,,0.0,,A(H3N2)
2022,41,65세이상,3.8,11.0,0.0,,13.0,A(H3N2)
2022,41,7-12세,6.1,1.0,0.0,,13.0,A(H3N2)
2022,41,70-74세,,,,0.0,,A(H3N2)
2022,41,75세 이상,,,,0.0,,A(H3N2)
2022,41,연령미상,,,,,0.0,A(H3N2)
2022,42,0-6세,,,0.0,,,A(H3N2)
2022,42,0세,3.3,1.0,,,1.0,A(H3N2)
2022,42,1-6세,7.2,1.0,,,30.0,A(H3N2)
2022,42,13-18세,10.8,1.0,0.0,,79.0,A(H3N2)
2022,42,19-49세,8.8,1.0,0.0,,68.0,A(H3N2)
2022,42,50-64세,5.9,2.0,0.0,,11.0,A(H3N2)
2022,42,65-69세,,,,5.8,,A(H3N2)
2022,42,65세 이상,,,,25.0,,A(H3N2)
2022,42,65세이상,3.2,10.0,0.0,,24.0,A(H3N2)
2022,42,7-12세,5.9,3.0,11.8,,20.0,A(H3N2)
2022,42,70-74세,,,,9.5,,A(H3N2)
2022,42,75세 이상,,,,49.4,,A(H3N2)
2022,42,연령미상,,,,,0.0,A(H3N2)
2022,43,0-6세,,,0.6,,,A(H3N2)
2022,43,0세,2.7,1.0,,,2.0,A(H3N2)
2022,43,1-6세,8.7,3.0,,,24.0,A(H3N2)
2022,43,13-18세,14.3,3.0,6.3,,142.0,A(H3N2)
2022,43,19-49세,11.0,5.0,6.1,,111.0,A(H3N2)
2022,43,50-64세,7.4,5.0,0.0,,19.0,A(H3N2)
2022,43,65-69세,,,,35.1,,A(H3N2)
2022,43,65세 이상,,,,55.8,,A(H3N2)
2022,43,65세이상,4.2,12.0,0.0,,24.0,A(H3N2)
2022,43,7-12세,6.9,2.0,0.0,,26.0,A(H3N2)
2022,43,70-74세,,,,59.5,,A(H3N2)
2022,43,75세 이상,,,,70.5,,A(H3N2)
2022,43,연령미상,,,,,0.0,A(H3N2)
2022,44,0-6세,,,0.7,,,A(H3N2)
2022,44,0세,4.4,2.0,,,2.0,A(H3N2)
2022,44,1-6세,8.1,8.0,,,43.0,A(H3N2)
2022,44,13-18세,19.9,8.0,15.8,,225.0,A(H3N2)
2022,44,19-49세,14.3,9.0,0.0,,189.0,A(H3N2)
2022,44,50-64세,9.4,6.0,0.0,,25.0,A(H3N2)
2022,44,65-69세,,,,55.2,,A(H3N2)
2022,44,65세 이상,,,,69.2,,A(H3N2)
2022,44,65세이상,4.8,5.0,0.0,,32.0,A(H3N2)
2022,44,7-12세,8.7,6.0,6.5,,45.0,A(H3N2)
2022,44,70-74세,,,,72.4,,A(H3N2)
2022,44,75세 이상,,,,78.8,,A(H3N2)
2022,44,연령미상,,,,,0.0,A(H3N2)
2022,45,0-6세,,,0.7,,,A(H3N2)
2022,45,0세,4.1,0.0,,,1.0,A(H3N2)
2022,45,1-6세,9.3,3.0,,,54.0,A(H3N2)
2022,45,13-18세,18.8,12.0,28.6,,332.0,A(H3N2)
2022,45,19-49세,19.6,17.0,8.7,,380.0,A(H3N2)
2022,45,50-64세,10.2,12.0,8.3,,31.0,A(H3N2)
2022,45,65-69세,,,,63.0,,A(H3N2)
2022,45,65세 이상,,,,74.3,,A(H3N2)
2022,45,65세이상,5.5,49.0,0.0,,45.0,A(H3N2)
2022,45,7-12세,11.3,9.0,7.7,,83.0,A(H3N2)
2022,45,70-74세,,,,77.3,,A(H3N2)
2022,45,75세 이상,,,,81.7,,A(H3N2)
2022,45,연령미상,,,,,0.0,A(H3N2)
2022,46,0-6세,,,1.0,,,A(H3N2)
2022,46,0세,4.5,1.0,,,4.0,A(H3N2)
2022,46,1-6세,10.0,7.0,,,96.0,A(H3N2)
2022,46,13-18세,32.8,17.0,20.0,,511.0,A(H3N2)
2022,46,19-49세,17.5,15.0,10.2,,534.0,A(H3N2)
2022,46,50-64세,9.3,5.0,0.0,,43.0,A(H3N2)
2022,46,65-69세,,,,67.5,,A(H3N2)
2022,46,65세 이상,,,,77.1,,A(H3N2)
2022,46,65세이상,6.1,14.0,0.0,,53.0,A(H3N2)
2022,46,7-12세,24.0,10.0,3.7,,148.0,A(H3N2)
2022,46,70-74세,,,,80.1,,A(H3N2)
2022,46,75세 이상,,,,83.3,,A(H3N2)
2022,46,연령미상,,,,,0.0,A(H3N2)
2022,47,0-6세,,,0.0,,,A(H3N2)
2022,47,0세,5.5,3.0,,,5.0,A(H3N2)
2022,47,1-6세,12.2,11.0,,,120.0,A(H3N2)
2022,47,13-18세,41.8,31.0,33.3,,476.0,A(H3N2)
2022,47,19-49세,18.2,35.0,24.5,,702.0,A(H3N2)
2022,47,50-64세,9.9,9.0,7.7,,53.0,A(H3N2)
2022,47,65-69세,,,,70.2,,A(H3N2)
2022,47,65세 이상,,,,78.8,,A(H3N2)
2022,47,65세이상,5.1,41.0,4.5,,60.0,A(H3N2)
2022,47,7-12세,22.7,10.0,19.4,,205.0,A(H3N2)
2022,47,70-74세,,,,81.7,,A(H3N2)
2022,47,75세 이상,,,,84.2,,A(H3N2)
2022,47,연령미상,,,,,0.0,A(H3N2)
2022,48,0-6세,,,1.5,,,A(H3N2)
2022,48,0세,7.7,1.0,,,11.0,A(H3N2)
2022,48,1-6세,14.2,17.0,,,201.0,A(H3N2)
2022,48,13-18세,41.9,28.0,13.8,,601.0,A(H3N2)
2022,48,19-49세,16.5,34.0,20.5,,821.0,A(H3N2)
2022,48,50-64세,8.9,3.0,4.5,,53.0,A(H3N2)
2022,48,65-69세,,,,71.9,,A(H3N2)
2022,48,65세 이상,,,,79.9,,A(H3N2)
2022,48,65세이상,4.2,16.0,6.3,,59.0,A(H3N2)
2022,48,7-12세,33.1,15.0,10.0,,200.0,A(H3N2)
2022,48,70-74세,,,,82.8,,A(H3N2)
2022,48,75세 이상,,,,84.7,,A(H3N2)
2022,48,연령미상,,,,,0.0,A(H3N2)
2022,49,0-6세,,,1.5,,,A(H3N2)
2022,49,0세,4.0,5.0,,,19.0,A(H3N2)
2022,49,1-6세,13.2,15.0,,,205.0,A(H3N2)
2022,49,13-18세,58.1,39.0,31.3,,768.0,A(H3N2)
2022,49,19-49세,24.3,40.0,19.3,,1003.0,A(H3N2)
2022,49,50-64세,10.2,5.0,3.7,,69.0,A(H3N2)
2022,49,65-69세,,,,73.0,,A(H3N2)
2022,49,65세 이상,,,,80.6,,A(H3N2)
2022,49,65세이상,5.8,11.0,0.0,,69.0,A(H3N2)
2022,49,7-12세,29.0,22.0,5.4,,268.0,A(H3N2)
2022,49,70-74세,,,,83.4,,A(H3N2)
2022,49,75세 이상,,,,85.1,,A(H3N2)
2022,49,연령미상,,,,,0.0,A(H3N2)
2022,50,0-6세,,,2.9,,,A(H3N2)
2022,50,0세,5.9,11.0,,,17.0,A(H3N2)
2022,50,1-6세,20.1,45.0,,,473.0,A(H3N2)
2022,50,13-18세,119.7,90.0,39.4,,1556.0,A(H3N2)
2022,50,19-49세,36.7,84.0,12.2,,2157.0,A(H3N2)
2022,50,50-64세,12.4,10.0,7.7,,106.0,A(H3N2)
2022,50,65-69세,,,,73.8,,A(H3N2)
2022,50,65세 이상,,,,81.1,,A(H3N2)
2022,50,65세이상,6.8,17.0,3.7,,121.0,A(H3N2)
2022,50,7-12세,58.9,36.0,20.0,,670.0,A(H3N2)
2022,50,70-74세,,,,83.9,,A(H3N2)
2022,50,75세 이상,,,,85.3,,A(H3N2)
2022,50,연령미상,,,,,0.0,A(H3N2)
2022,51,0-6세,,,10.1,,,A(H3N2)
2022,51,0세,12.9,9.0,,,32.0,A(H3N2)
2022,51,1-6세,37.6,67.0,,,883.0,A(H3N2)
2022,51,13-18세,135.0,70.0,62.5,,1750.0,A(H3N2)
2022,51,19-49세,39.3,105.0,30.6,,2926.0,A(H3N2)
2022,51,50-64세,15.7,21.0,16.0,,214.0,A(H3N2)
2022,51,65-69세,,,,74.4,,A(H3N2)
2022,51,65세 이상,,,,81.4,,A(H3N2)
2022,51,65세이상,6.5,46.0,11.1,,216.0,A(H3N2)
2022,51,7-12세,101.0,83.0,31.6,,1110.0,A(H3N2)
2022,51,70-74세,,,,84.2,,A(H3N2)
2022,51,75세 이상,,,,85.5,,A(H3N2)
2022,51,연령미상,,,,,0.0,A(H3N2)
2022,52,0-6세,,,17.6,,,A(H3N2)
2022,52,0세,15.0,13.0,,,69.0,A(H3N2)
2022,52,1-6세,59.3,111.0,,,1307.0,A(H3N2)
2022,52,13-18세,131.2,77.0,60.9,,1610.0,A(H3N2)
2022,52,19-49세,56.4,99.0,51.7,,3314.0,A(H3N2)
2022,52,50-64세,18.6,20.0,6.5,,274.0,A(H3N2)
2022,52,65-69세,,,,74.8,,A(H3N2)
2022,52,65세 이상,,,,81.6,,A(H3N2)
2022,52,65세이상,7.1,60.0,8.0,,272.0,A(H3N2)
2022,52,7-12세,138.7,140.0,44.4,,1564.0,A(H3N2)
2022,52,70-74세,,,,84.5,,A(H3N2)
2022,52,75세 이상,,,,85.6,,A(H3N2)
2022,52,연령미상,,,,,0.0,A(H3N2)
2022,53,0-6세,,,16.1,,,A(H3N2)
2022,53,0세,21.5,15.0,,,73.0,A(H3N2)
